ticker,gvkey,fyear,comp_name,industry_id,industry_name,ceo_id,ceo_name,ceo_gender,ceo_age,ceo_tenure,ceo_total_compensation,profit,equity,comp_perf_roe,sales,assets,liabilities,mktval
FELE,004881,2021,FRANKLIN ELECTRIC CO INC,22,Electrical Equipment,44787,"Gregg C. Sengstack, CPA",MALE,63,7,5865.575,153.86,946.501,0.16255661642195837,1661.865,1575.165,626.522,4395.4324799999995
FELE,004881,2022,FRANKLIN ELECTRIC CO INC,22,Electrical Equipment,44787,"Gregg C. Sengstack, CPA",MALE,64,8,6142.385,187.332,1067.858,0.1754278190545934,2043.711,1694.201,623.447,3683.89175
FELE,004881,2023,FRANKLIN ELECTRIC CO INC,22,Electrical Equipment,44787,"Gregg C. Sengstack, CPA",MALE,65,9,6035.151,193.272,1206.722,0.16016282126289236,2065.133,1728.122,517.829,4452.375550000001
FELE,004881,2024,FRANKLIN ELECTRIC CO INC,22,Electrical Equipment,73371,Joseph A. Ruzynski,MALE,48,0,6399.979,180.309,1266.099,0.14241303405183955,2021.341,1820.606,550.772,4455.0242
FUL,004926,2015,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,50,5,4034.263,86.68,872.92,0.09929890482518446,2084.662,2042.252,1164.727,1993.44594
FUL,004926,2016,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,51,6,4613.334,124.128,937.876,0.13235011877902836,2094.605,2058.254,1115.708,2356.12559
FUL,004926,2017,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,52,7,2344.879,58.242,1043.627,0.05580729513513928,2309.043,4360.646,3316.626,2850.5057300000003
FUL,004926,2018,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,53,8,5792.948,171.208,1151.767,0.14864812067023972,3041.002,4175.271,3023.103,2447.35992
FUL,004926,2019,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,54,9,2475.462,130.817,1222.347,0.10702116502106195,2897,3985.734,2762.945,2555.90108
FUL,004926,2020,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,55,10,7388.231,123.719,1381.321,0.08956571282127761,2790.269,4036.704,2654.842,2716.2933099999996
FUL,004926,2021,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,56,11,11769.684,161.393,1596.769,0.10107473278852483,3278.031,4274.53,2677.17,3861.2384799999995
FUL,004926,2022,FULLER (H. B.) CO,14,Chemicals,36914,James J. Owens,MALE,57,12,9625.757,180.313,1610.17,0.11198382779458069,3749.183,4463.629,2852.835,4310.79987
FUL,004926,2023,FULLER (H. B.) CO,14,Chemicals,68853,Celeste Beeks Mastin,FEMALE,54,1,5050.902,144.906,1755.205,0.08255787785472353,3510.934,4723.575,2967.662,4093.7582400000006
FUL,004926,2024,FULLER (H. B.) CO,14,Chemicals,68853,Celeste Beeks Mastin,FEMALE,55,2,7840.716,130.256,1828.659,0.07123033873455904,3568.736,4933.244,3103.396,4202.57673
GATX,004941,2015,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,56,10,4850.633,205.3,1280.2,0.16036556788001874,1449.9,6894.2,5614,1785.8234999999997
GATX,004941,2016,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,57,11,5044.513,257.1,1347.2,0.19084026128266035,1418.3,7105.4,5758.2,2428.89994
GATX,004941,2017,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,58,12,4852.455,502,1792.7,0.28002454398393484,1376.9,7422.4,5629.7,2355.61536
GATX,004941,2018,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,59,13,5792.282,211.3,1788.1,0.11817012471338294,1360.9,7616.7,5828.6,2592.4957200000003
GATX,004941,2019,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,60,14,5607.924,211.2,1835.1,0.11508909596207291,1393.8,8285.1,6450,2885.91405
GATX,004941,2020,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,61,15,5570.324,151.3,1957.4,0.07729641360989067,1209.2,8937.6,6980.2,2915.20946
GATX,004941,2021,GATX CORP,40,Transportation,14104,Brian A. Kenney,MALE,62,16,6996.68,143.1,2019.2,0.07086965134706814,1257.4,9541.7,7522.5,3690.6181799999995
GATX,004941,2022,GATX CORP,40,Transportation,30496,"Robert C. Lyons, C.F.A.",MALE,58,0,4559.417,155.9,2029.6,0.07681316515569571,1273,10072,8042.4,3750.39912
GATX,004941,2023,GATX CORP,40,Transportation,30496,"Robert C. Lyons, C.F.A.",MALE,59,1,3581.57,259.2,2273,0.11403431588209414,1410.9,11326,9053,4263.6023000000005
GATX,004941,2024,GATX CORP,40,Transportation,30496,"Robert C. Lyons, C.F.A.",MALE,60,2,6011.556,284.2,2438.9,0.11652794292508917,1585.5,12296.5,9857.6,5512.85696
TGNA,004988,2015,TEGNA INC,32,Communication,30259,Gracia Catherine Martore,FEMALE,63,4,8863.125,459.522,2191.971,0.20963872241010487,3050.945,8537.758,6056.348,5608.12208
TGNA,004988,2016,TEGNA INC,32,Communication,30259,Gracia Catherine Martore,FEMALE,64,5,8549.926,436.697,2271.418,0.19225743566353704,3341.198,8542.725,5943.455,4587.89832
TGNA,004988,2017,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,58,0,4749.737,273.744,995.041,0.2751082618706164,1903.026,4962.115,3967.074,3026.22848
TGNA,004988,2018,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,59,1,4885.36,405.665,1340.924,0.3025264668243689,2207.282,5276.842,3935.918,2345.3003299999996
TGNA,004988,2019,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,60,2,5686.1,286.235,1590.377,0.17997933823238138,2299.497,6953.976,5363.599,3629.47416
TGNA,004988,2020,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,61,3,6642.391,482.778,2058.095,0.23457517753067766,2937.78,6848.699,4775.671,3062.0249999999996
TGNA,004988,2021,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,62,4,6953.013,476.955,2519.906,0.18927491739771246,2991.093,6917.646,4381.611,4109.29536
TGNA,004988,2022,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,63,5,7271.6,630.469,3071.722,0.20524936826965462,3279.245,7328.896,4239.756,4734.863120000001
TGNA,004988,2023,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,64,6,3902.715,476.724,2704.872,0.1762464175753973,2910.93,7000.057,4276.373,2752.7148
TGNA,004988,2024,TEGNA INC,32,Communication,37074,David T. Lougee,MALE,65,7,9275.975,599.818,3004.714,0.1996256548876199,3101.971,7326.519,4301.488,2924.53442
GAP,004990,2015,GAP INC,42,Retail,37246,Arthur Peck,MALE,59,0,6140.799,920,2545,0.3614931237721022,15797,7473,4928,9813.84
GAP,004990,2016,GAP INC,42,Retail,37246,Arthur Peck,MALE,60,1,8906.166,676,2904,0.2327823691460055,15516,7610,4706,9188.970000000001
GAP,004990,2017,GAP INC,42,Retail,37246,Arthur Peck,MALE,61,2,15587.186,848,3144,0.2697201017811705,15855,7989,4845,12930.36
GAP,004990,2018,GAP INC,42,Retail,37246,Arthur Peck,MALE,62,3,20793.939,1003,3553,0.2822966507177033,16580,8049,4496,9616.32
GAP,004990,2019,GAP INC,42,Retail,37246,Arthur Peck,MALE,63,4,8922.584,351,3316,0.10585042219541617,16383,13679,10363,6459.11
GAP,004990,2020,GAP INC,42,Retail,52473,Sonia Syngal,FEMALE,50,0,21905.521,-665,2614,-0.2543993879112471,13800,13769,11155,7573.5
GAP,004990,2021,GAP INC,42,Retail,52473,Sonia Syngal,FEMALE,51,1,18260.915,256,2722,0.0940484937545922,16670,12761,10039,6703.97
GAP,004990,2022,GAP INC,42,Retail,65592,"Bobby L. Martin, Ph.D.",MALE,73,0,8544.703,-202,2233,-0.09046126287505597,15616,11386,9153,4966.62
GAP,004990,2023,GAP INC,42,Retail,65592,"Bobby L. Martin, Ph.D.",MALE,74,1,8045.31,502,2595,0.19344894026974951,14889,11044,8449,6952.68
GAP,004990,2024,GAP INC,42,Retail,71661,Richard Dickson,MALE,56,1,19426.845,844,3264,0.25857843137254904,15086,11885,8621,9002.18
GD,005046,2015,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,57,2,20424.104,2965,10738,0.2761221829018439,31469,31997,21259,42991.89432000001
GD,005046,2016,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,58,3,21202.838,2955,10976,0.2692237609329446,31353,32872,21896,52215.66454
GD,005046,2017,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,59,4,21200.768,2912,11435,0.25465675557498907,30973,35046,23611,60403.4912
GD,005046,2018,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,60,5,20720.254,3345,11732,0.28511762700306853,36193,45408,33676,45386.21258
GD,005046,2019,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,61,6,17828.591,3484,13577,0.256610444133461,39350,48841,35264,51072.7235
GD,005046,2020,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,62,7,18946.932,3167,15661,0.20222208032692676,37925,51308,35647,42633.65596
GD,005046,2021,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,63,8,23553.861,3257,17641,0.18462672184116546,38469,50073,32432,57875.649869999994
GD,005046,2022,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,64,9,21478.167,3390,18568,0.18257216716932356,39407,51585,33017,68084.11321000001
GD,005046,2023,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,65,10,22582.776,3315,21299,0.15564110991126345,42272,54810,33511,71045.71200000001
GD,005046,2024,GENERAL DYNAMICS CORP,24,Aircraft,45152,Phebe N. Novakovic,FEMALE,66,11,23794.702,3782,22063,0.17141821148529213,47716,55880,33817,71232.15009000001
GE,005047,2015,GE AEROSPACE,24,Aircraft,21042,Jeffrey R. Immelt,MALE,58,14,26831.472,-6127,98268,-0.06234990027272357,115158,492692,389582,292164.8212
GE,005047,2016,GE AEROSPACE,24,Aircraft,21042,Jeffrey R. Immelt,MALE,59,15,17962.122,8829,75822,0.11644377621270871,119688,365183,284667,276266.6024
GE,005047,2017,GE AEROSPACE,24,Aircraft,21042,Jeffrey R. Immelt,MALE,60,16,4982.197,-5774,64257,-0.08985791431283752,120468,377945,292560,151475.96395
GE,005047,2018,GE AEROSPACE,24,Aircraft,58716,John Leonard Flannery,MALE,57,1,16643.29,-22355,30975,-0.7217110573042776,121615,309129,257266,65875.85839000001
GE,005047,2019,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,56,1,23584.6,-4979,28310,-0.17587424938184387,95214,266048,235748,97520.92344
GE,005047,2020,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,57,2,72728.233,5705,35546,0.1604962583694368,79619,253452,215891,94667.32440000001
GE,005047,2021,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,58,3,21720.296,-6519,40304,-0.16174573243350535,74196,198874,157114,103825.08069
GE,005047,2022,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,59,4,8046.371,225,36360,0.006188118811881188,76402,187788,150074,91256.35932
GE,005047,2023,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,60,5,13696.007,9481,27378,0.3462999488640514,67778,163045,134465,138914.53407999998
GE,005047,2024,GE AEROSPACE,24,Aircraft,60959,"H. Lawrence Culp, Jr.",MALE,61,6,87628.82,6556,19342,0.33895150449798367,38419,123140,103576,179081.08868
GIS,005071,2015,GENERAL MILLS INC,2,Food Products,29646,Kendall J. Powell,MALE,62,8,8872.985,1697.4,4930.2,0.34428623585250095,16563.1,21712.3,15559.6,37467.104
GIS,005071,2016,GENERAL MILLS INC,2,Food Products,29646,Kendall J. Powell,MALE,63,9,9002.71,1657.5,4327.9,0.38298019824857327,15619.8,21812.6,16216.2,32733.306
GIS,005071,2017,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,51,0,7119.884,2131,6141.1,0.347006236667698,15740.4,30624,23355.4,25082.199
GIS,005071,2018,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,52,1,7891.468,1752.7,7054.5,0.2484513431143242,16865.2,30111.2,22191.8,29757.935999999998
GIS,005071,2019,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,53,2,11593.846,2181.2,8058.5,0.2706707203573866,17626.6,30806.7,21912.6,38441.791999999994
GIS,005071,2020,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,54,3,10365.515,2339.8,9470.4,0.2470645379287042,18127,31841.9,21463.8,38200.022000000004
GIS,005071,2021,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,55,4,11733.372,2707.3,10542.4,0.25680110790711796,18992.8,31090.1,20302.1,41833.16499999999
GIS,005071,2022,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,56,5,13920.229,2593.9,10449.6,0.24822959730516,20094.2,31451.7,20751.7,49368.256
GIS,005071,2023,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,57,6,12752.931,2496.6,9396.7,0.26568901848521287,19857.2,31469.9,21821.4,38438.125
GIS,005071,2024,GENERAL MILLS INC,2,Food Products,51325,Jeffrey L. Harmening,MALE,58,7,12217.859,2295.2,9199.2,0.24949995651795803,19486.6,33071.1,23859.9,29430.623999999996
GM,005073,2015,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,53,1,28576.651,9687,39871,0.24295854129567857,152356,194520,154197,51015
GM,005073,2016,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,54,2,22400.282,9427,43836,0.21505155579888677,166380,221690,177615,52260.00000000001
GM,005073,2017,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,55,3,21905.256,-3864,35001,-0.11039684580440559,145588,212482,176282,57386
GM,005073,2018,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,56,4,21870.45,8014,38860,0.20622748327328874,147049,227339,184562,46830.00000000001
GM,005073,2019,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,57,5,21327.881,6732,41792,0.16108346094946402,137237,228037,182080,51240
GM,005073,2020,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,58,6,23234.379,6427,45030,0.1427270708416611,122485,235194,185517,58296
GM,005073,2021,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,59,7,29136.78,10019,59744,0.16769884841992502,127004,244718,178903,87945
GM,005073,2022,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,60,8,28979.57,9934,67792,0.1465364644795846,156735,264037,191753,47096
GM,005073,2023,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,61,9,27847.405,10127,64286,0.15753041097595122,171842,273064,204757,43104
GM,005073,2024,GENERAL MOTORS CO,23,Automobiles and Trucks,47522,Mary T. Barra,FEMALE,62,10,29496.637,6008,63072,0.09525621511922881,187442,279761,214171,53270
SPXC,005087,2015,SPX TECHNOLOGIES INC,21,Machinery,17359,Christopher J. Kearney,MALE,59,11,9136.831,-82.7,345.4,-0.23943254198031272,1776.5,2181.3,1873,386.41128
SPXC,005087,2016,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,48,1,4104.99,-85.3,191.6,-0.4451983298538622,1472.3,1912.5,1720.9,994.8168
SPXC,005087,2017,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,49,2,4891.463,89.3,314.7,0.28376231331426754,1425.8,2040.4,1725.7,1338.81489
SPXC,005087,2018,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,50,3,5294.522,81.2,414.9,0.19570980959267295,1538.6,2057.5,1642.6,1217.0345000000002
SPXC,005087,2019,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,51,4,7608.668,70.9,502.4,0.14112261146496818,1525.4,2134.5,1632.1,2249.0486400000004
SPXC,005087,2020,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,52,5,6117.525,97.2,629.2,0.15448188175460903,1559.5,2297.7,1668.5,2456.04528
SPXC,005087,2021,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,53,6,6517.485,425.4,1102.9,0.3857103998549279,1219.5,2628.6,1525.7,2713.53024
SPXC,005087,2022,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,54,7,6584.075,0.2,1079.2,1.8532246108228317e-4,1460.9,1930.9,851.7,2973.4198000000006
SPXC,005087,2023,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,55,8,5534.181,89.9,1194.6,0.07525531558680731,1741.2,2439.7,1245.1,4613.63175
SPXC,005087,2024,SPX TECHNOLOGIES INC,21,Machinery,52479,"Eugene Joseph Lowe, III",MALE,56,9,9305.169,200.5,1384.4,0.14482808436867955,1983.9,2714.5,1330.1,6747.4713600000005
GPC,005125,2015,GENUINE PARTS CO,41,Wholesale,1017,Thomas C. Gallagher,MALE,67,11,5014.694,705.672,3146.567,0.22426727287230813,15280.044,8144.771,4985.529,12890.45709
GPC,005125,2016,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,59,0,3109.615,687.24,3193.728,0.21518426115185765,15339.713,8859.4,5652.044,14179.091400000001
GPC,005125,2017,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,60,1,3738.249,616.757,3412.152,0.1807530848567121,16308.801,12412.381,8948.225,13933.50153
GPC,005125,2018,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,61,2,4469.83,810.474,3450.451,0.23488929418212287,18735.073,12683.04,9211.049,14012.87074
GPC,005125,2019,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,62,3,5804.451,621.085,3674.707,0.16901619639334511,19392.305,14645.629,10950.129,15443.504939999999
GPC,005125,2020,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,63,4,5813.031,-29.102,3204.796,-0.009080765203151778,16537.433,13440.215,10222.212,14497.472220000001
GPC,005125,2021,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,64,5,9973.851,898.79,3490.742,0.25747820950388195,18870.51,14352.102,10848.812,19933.7762
GPC,005125,2022,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,65,6,10376.688,1182.701,3790.363,0.3120284257734682,22095.973,16495.379,12690.932,24454.84642
GPC,005125,2023,GENUINE PARTS CO,41,Wholesale,33962,Paul D. Donahue,MALE,66,7,9727.48,1316.524,4401.047,0.29913881855840213,23090.61,17968.454,13551.469,19330.0295
GPC,005125,2024,GENUINE PARTS CO,41,Wholesale,67050,"William P. Stengel, II",MALE,46,0,7568.624,904.076,4337.407,0.20843697628560104,23486.569,19282.705,14930.854,16203.952800000001
GT,005234,2015,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,52,5,17772.128,307,3920,0.07831632653061224,16443,16439,12297,8723.47806
GT,005234,2016,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,53,6,16288.981,1264,4507,0.28045262924339914,15158,16511,11786,7766.79939
GT,005234,2017,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,54,7,8167.556,346,4603,0.0751683684553552,15377,17064,12214,7759.408050000001
GT,005234,2018,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,55,8,6213.1,693,4864,0.14247532894736842,15475,16872,11802,4738.61011
GT,005234,2019,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,56,9,12868.005,-311,4351,-0.07147782119053091,14745,17185,12640,3618.87075
GT,005234,2020,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,57,10,11225.318,-1254,3078,-0.4074074074074074,12287,16506,13247,2544.4302000000002
GT,005234,2021,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,58,11,21216.455,764,4999,0.15283056611322265,17522,21402,16218,6007.82676
GT,005234,2022,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,59,12,10317.348,202,5300,0.03811320754716981,20805,22431,16965,2871.3944
GT,005234,2023,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,28457,"Richard Joseph Kramer, CPA",MALE,60,13,8158.286,-689,4668,-0.1476006855184233,20066,21582,16745,4063.81552
GT,005234,2024,GOODYEAR TIRE & RUBBER CO,23,Automobiles and Trucks,73382,Mark W. Stewart,MALE,57,0,11607.624,70,4756,0.01471825063078217,18878,20964,16058,2564.766
GGG,005252,2015,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,54,8,5077.365,345.713,635.551,0.5439579199780977,1286.485,1391.352,755.801,4019.0556199999996
GGG,005252,2016,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,55,9,5052.794,40.674,573.82,0.07088285525077549,1329.293,1243.109,669.289,4639.247060000001
GGG,005252,2017,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,56,10,5888.251,252.412,723.063,0.34908714731634727,1474.744,1379.205,656.142,7656.60518
GGG,005252,2018,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,57,11,6554.317,341.054,751.873,0.453605861628227,1653.292,1472.741,720.868,6912.40635
GGG,005252,2019,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,58,12,6269.558,343.853,1024.931,0.33548892559596694,1646.045,1692.21,667.279,8698.924
GGG,005252,2020,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,59,13,7067.789,330.456,1283.904,0.25738372962464484,1650.115,1988.128,704.224,12195.8948
GGG,005252,2021,GRACO INC,21,Machinery,22036,Patrick J. McHale,MALE,60,14,1615.16,439.866,1709.343,0.25733044801423705,1987.608,2443.198,733.855,13730.15034
GGG,005252,2022,GRACO INC,21,Machinery,50038,"Mark W. Sheahan, J.D.",MALE,58,1,6226.072,460.645,1859.652,0.2477049469470632,2143.521,2438.9,579.248,11279.63652
GGG,005252,2023,GRACO INC,21,Machinery,50038,"Mark W. Sheahan, J.D.",MALE,59,2,7811.066,506.511,2224.225,0.22772471310231657,2195.606,2722.007,497.782,14570.99496
GGG,005252,2024,GRACO INC,21,Machinery,50038,"Mark W. Sheahan, J.D.",MALE,60,3,6674.979,486.084,2584.135,0.18810317572417848,2113.316,3139.212,555.077,14278.220260000002
GWW,005256,2015,GRAINGER (W W) INC,41,Wholesale,25083,James T. Ryan,MALE,57,7,7527.587,768.996,2266.634,0.3392678306246178,9973.384,5857.755,3505.041,12566.45511
GWW,005256,2016,GRAINGER (W W) INC,41,Wholesale,25083,James T. Ryan,MALE,58,8,8144.7,605.928,1797.935,0.3370132958088029,10137.204,5694.307,3788.539,13657.229000000001
GWW,005256,2017,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,49,1,6966.359,585.73,1690.132,0.346558730324022,10424.858,5804.254,3976.521,13307.72625
GWW,005256,2018,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,50,2,10455.844,782,1921,0.40707964601769914,11221,5873,3780,15773.19432
GWW,005256,2019,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,51,3,7665.127,849,1855,0.45768194070080864,11486,6005,3945,18174.46176
GWW,005256,2020,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,52,4,7475.378,695,1828,0.38019693654266956,11797,6295,4202,21447.650159999997
GWW,005256,2021,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,53,5,9015.594,1043,1874,0.5565635005336179,13022,6592,4432,26544.2528
GWW,005256,2022,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,54,6,9967.658,1547,2440,0.634016393442623,15228,7588,4853,27954.9
GWW,005256,2023,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,55,7,3529.288,1829,3115,0.5871589085072231,16478,8147,4706,40868.50473
GWW,005256,2024,GRAINGER (W W) INC,41,Wholesale,38953,Donald G. Macpherson,MALE,56,8,10881.689,1909,3358,0.5684931506849316,17168,8829,5126,50945.398649999996
GEF,005338,2015,GREIF INC  -CL A,39,Shipping Containers,36073,David B. Fischer,MALE,52,4,5250.595,71.9,1015.6,0.0707955888144939,3616.7,3315.7,2255.8,1567.34292
GEF,005338,2016,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,59,1,2368.984,74.9,947.4,0.0790584758285835,3323.6,3153,2163.3,2239.53312
GEF,005338,2017,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,60,2,2651.437,118.6,1010.9,0.11732119893164507,3638.2,3232.3,2144.1,2656.72179
GEF,005338,2018,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,61,3,5815.301,209.4,1107.8,0.18902328940241922,3873.8,3194.8,1996.5,2267.9876999999997
GEF,005338,2019,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,62,4,4410.234,171,1133.1,0.15091342335186658,4595,5426.7,4214.3,1890.57922
GEF,005338,2020,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,63,5,6734.662,108.8,1152.2,0.09442805068564485,4515,5510.9,4290.2,1966.5855000000004
GEF,005338,2021,GREIF INC  -CL A,39,Shipping Containers,50039,Peter G. Watson,MALE,64,6,9073.1,390.7,1514.3,0.25800699993396287,5556.1,5815.8,4216.1,3140.79612
GEF,005338,2022,GREIF INC  -CL A,39,Shipping Containers,53876,Ole G. Rosgaard,MALE,58,0,5492.244,376.7,1761.3,0.21387611423380457,6349.5,5469.9,3659.8,3141.2010299999997
GEF,005338,2023,GREIF INC  -CL A,39,Shipping Containers,53876,Ole G. Rosgaard,MALE,59,1,6515.822,359.2,1947.9,0.18440371682324552,5218.6,5960.8,3849.2,2972.1175
GEF,005338,2024,GREIF INC  -CL A,39,Shipping Containers,53876,Ole G. Rosgaard,MALE,60,2,7884.783,268.8,2082.4,0.12908182865923934,5448.1,6647.6,4400.2,2945.9816399999995
HAL,005439,2015,HALLIBURTON CO,30,Petroleum and Natural Gas,12191,"David John Lesar, B.Sc., C.P.A., M.B.A.",MALE,61,15,15871.329,-671,15462,-0.04339671452593455,23633,36942,21447,29138.239999999998
HAL,005439,2016,HALLIBURTON CO,30,Petroleum and Natural Gas,12191,"David John Lesar, B.Sc., C.P.A., M.B.A.",MALE,62,16,17846.913,-5763,9409,-0.6124986714847487,15887,27000,17552,46841.94
HAL,005439,2017,HALLIBURTON CO,30,Petroleum and Natural Gas,47017,"Jeffrey Allen Miller, CPA",MALE,53,0,23078.364,-463,8322,-0.05563566450372506,20620,25085,16736,42663.509999999995
